"","SNR","p","sparsity","Method","Simulation","FDR","FNR","F1","runtime","MSBE","MSPE","MSPEout"
"6665",5,250,0.03,"blasso",1,0.960199004975124,0,0.076555023923445,4155.76358294487,0.00189039867692917,0.788001020783763,2.00676525906801
"6666",5,250,0.03,"blasso",10,0.961722488038278,0,0.0737327188940092,4423.17013597488,0.00258798191886167,0.527021807821062,2.45162326321283
"6667",5,250,0.03,"blasso",11,0.962264150943396,0,0.0727272727272727,4400.08782577515,0.00209512222755728,0.664310362056907,2.00625872335871
"6668",5,250,0.03,"blasso",12,0.962616822429907,0,0.0720720720720721,5192.96042609215,0.00303421750965322,0.520447415132022,2.996595618917
"6669",5,250,0.03,"blasso",13,0.961352657004831,0,0.0744186046511628,4475.72717308998,0.00201910649440595,0.555244958978261,2.36652992469949
"6670",5,250,0.03,"blasso",14,0.957894736842105,0,0.0808080808080808,4014.26970887184,0.00369750514634913,0.351897917281124,1.96766007704548
"6671",5,250,0.03,"blasso",15,0.961904761904762,0,0.073394495412844,4939.80321907997,0.0025240230174353,0.723186604887574,1.85964870692278
"6672",5,250,0.03,"blasso",16,0.961538461538462,0,0.0740740740740741,5080.67426919937,0.00297114762121934,0.400340480265588,2.91495243929785
"6673",5,250,0.03,"blasso",17,0.95959595959596,0,0.0776699029126214,4256.97260499001,0.00192460254120098,0.676254392967579,2.7541118265324
"6674",5,250,0.03,"blasso",18,0.963470319634703,0,0.0704845814977973,4643.0723388195,0.0017504126199234,0.796268254778314,2.8897779766655
"6675",5,250,0.03,"blasso",19,0.96078431372549,0,0.0754716981132075,4928.8921790123,0.00254131136034682,0.840617775129541,3.2295661950344
"6676",5,250,0.03,"blasso",2,0.95959595959596,0,0.0776699029126214,4583.88127613068,0.00316785866194927,0.804499939336998,2.97936636082979
"6677",5,250,0.03,"blasso",20,0.961165048543689,0,0.0747663551401869,5229.54201507568,0.00185876029951892,0.679878841027296,1.69220316134103
"6678",5,250,0.03,"blasso",21,0.961538461538462,0,0.0740740740740741,5134.8497262001,0.00253425738018842,0.76597497769496,2.48081046407121
"6679",5,250,0.03,"blasso",22,0.959183673469388,0,0.0784313725490196,4858.74398207664,0.00290148074428314,0.800501058852668,3.37333295012306
"6680",5,250,0.03,"blasso",23,0.959390862944162,0,0.0780487804878049,4285.05541586876,0.00198486717137796,0.515789178688559,1.8365483876381
"6681",5,250,0.03,"blasso",24,0.963133640552995,0,0.0711111111111111,5088.4375538826,0.00257561301547699,0.616364550054263,3.17168746578581
"6682",5,250,0.03,"blasso",25,0.960591133004926,0,0.0758293838862559,4385.3005130291,0.00253106703365333,0.463488890887167,1.30907092555635
"6683",5,250,0.03,"blasso",26,0.959798994974874,0,0.0772946859903382,4678.51913785934,0.00254928264931369,0.66995757814032,2.07058747088684
"6684",5,250,0.03,"blasso",27,0.963133640552995,0,0.0711111111111111,5156.25913405418,0.00264380550274006,0.587799951979623,2.7984732050148
"6685",5,250,0.03,"blasso",28,0.961352657004831,0,0.0744186046511628,5143.6660630703,0.00222996994335327,0.497990403486361,2.69701704702434
"6686",5,250,0.03,"blasso",29,0.962441314553991,0,0.0723981900452489,5580.49263310432,0.00307965720772269,0.550549408879981,1.97401047385415
"6687",5,250,0.03,"blasso",3,0.962441314553991,0,0.0723981900452489,4400.59245705605,0.00174694603352412,1.05273473662229,2.12580989376038
"6688",5,250,0.03,"blasso",30,0.961352657004831,0,0.0744186046511628,4916.06806397438,0.00265508075460936,0.52751811038712,2.35415375191917
"6689",5,250,0.03,"blasso",31,0.961904761904762,0,0.073394495412844,4551.21026802063,0.00186062022398228,0.471873406620301,2.34080595353217
"6690",5,250,0.03,"blasso",32,0.961722488038278,0,0.0737327188940092,4831.02834296227,0.00215908021443977,0.4926657683219,3.05327749038211
"6691",5,250,0.03,"blasso",33,0.962085308056872,0,0.0730593607305936,5619.56835007668,0.00285367430762143,0.862520761600401,1.55927613953741
"6692",5,250,0.03,"blasso",34,0.960591133004926,0,0.0758293838862559,4671.03351283073,0.00199937046551175,0.576149483976279,1.69457156006061
"6693",5,250,0.03,"blasso",35,0.961538461538462,0,0.0740740740740741,4877.32741999626,0.00174517528652363,0.728540446612698,2.54312193713838
"6694",5,250,0.03,"blasso",36,0.959183673469388,0,0.0784313725490196,4780.13222193718,0.00275525883553727,0.444067478660285,2.2873742274738
"6695",5,250,0.03,"blasso",37,0.96078431372549,0,0.0754716981132075,5309.95894694328,0.00310684566061892,0.758783635149309,2.94178085844922
"6696",5,250,0.03,"blasso",38,0.963963963963964,0,0.0695652173913043,5465.00420117378,0.0038581261053724,0.548359088656342,2.30416549116686
"6697",5,250,0.03,"blasso",39,0.961165048543689,0,0.0747663551401869,5197.42296385765,0.00243493843977483,0.442493644594737,2.03019572636049
"6698",5,250,0.03,"blasso",4,0.962264150943396,0,0.0727272727272727,5220.87936401367,0.00265474555065844,0.556189409643879,2.94353214809882
"6699",5,250,0.03,"blasso",40,0.961722488038278,0,0.0737327188940092,4081.20666790009,0.00174731839814545,0.735568899260605,2.06970554414137
"6700",5,250,0.03,"blasso",41,0.96078431372549,0,0.0754716981132075,5321.24687290192,0.00322610348454368,0.501428282239769,2.36938452759231
"6701",5,250,0.03,"blasso",42,0.961352657004831,0,0.0744186046511628,5582.89674711227,0.00277739506317185,0.653265357015522,2.96596430525742
"6702",5,250,0.03,"blasso",43,0.961904761904762,0,0.073394495412844,5348.82138991356,0.00265907751620653,0.685901957858923,2.44726909169868
"6703",5,250,0.03,"blasso",44,0.961538461538462,0,0.0740740740740741,5845.63345694542,0.00269833448813282,1.16887426435007,2.92730240689336
"6704",5,250,0.03,"blasso",45,0.961538461538462,0,0.0740740740740741,5881.86759781837,0.00244854586660889,0.661349201786908,2.21417279004387
"6705",5,250,0.03,"blasso",46,0.960975609756098,0,0.0751173708920188,4935.69247102737,0.00237107877338062,0.751085843482264,1.57583458447235
