"","SNR","p","sparsity","Method","Simulation","FDR","FNR","F1","runtime","MSBE","MSPE","MSPEout"
"580",1,1000,0.03,"RFPC",8,0.714285714285714,0.933333333333333,0.108108108108108,10.5245368480682,0.0369951229507538,47.2305094945748,78.6481133915512
"581",1,1000,0.03,"RFPC",81,0.5,0.966666666666667,0.0625,11.0773899555206,0.0317706653615856,55.2470896507606,61.1589430091674
"582",1,1000,0.03,"RFPC",83,0.875,0.966666666666667,0.0526315789473684,10.7876589298248,0.0433947049502181,45.3241780113225,105.11671048023
"583",1,1000,0.03,"RFPC",84,0.75,0.966666666666667,0.0588235294117647,9.87738490104675,0.0346961110401267,50.8988139187069,48.1511936376217
"584",1,1000,0.03,"RFPC",85,0.875,0.966666666666667,0.0526315789473684,11.074688911438,0.04090420748408,42.2814004194163,80.1375270716726
"585",1,1000,0.03,"RFPC",86,0.571428571428571,0.9,0.162162162162162,10.3121869564056,0.0376474449745027,44.2232005139734,65.859007017089
"586",1,1000,0.03,"RFPC",89,0.75,0.966666666666667,0.0588235294117647,8.12596917152405,0.0351865199477103,53.0404333865649,79.0903998295523
"587",1,1000,0.03,"RFPC",90,0.9,0.966666666666667,0.05,10.3715159893036,0.0480030660031241,41.4758290109742,85.4247534205604
"588",1,1000,0.03,"RFPC",92,0.888888888888889,0.966666666666667,0.0512820512820513,10.4154889583588,0.0498024675707152,49.15490480832,70.9013693567505
"589",1,1000,0.03,"RFPC",93,0.5,0.933333333333333,0.117647058823529,10.6404390335083,0.0318157095380351,46.9757386646079,64.818300842453
"590",1,1000,0.03,"RFPC",94,0.75,0.933333333333333,0.105263157894737,10.9889631271362,0.044910336903964,42.6365330730105,64.9317843121138
"591",1,1000,0.03,"RFPC",97,0.833333333333333,0.966666666666667,0.0555555555555556,6.78271508216858,0.0377287837058605,42.168369556061,65.1555476243722
"592",1,1000,0.03,"RFPC",98,0.666666666666667,0.933333333333333,0.111111111111111,7.09229779243469,0.0353271260773143,50.5665068848646,66.8762454182183
"593",1,1000,0.03,"RFPC",99,0.833333333333333,0.966666666666667,0.0555555555555556,7.0530309677124,0.037218518617433,42.0837360579186,78.6879781494845
"594",1,1000,0.03,"RHS",1,0.333333333333333,0.933333333333333,0.121212121212121,6811.36794304848,0.0289251082759298,48.3246279887667,40.829352892103
"595",1,1000,0.03,"RHS",10,0,0.933333333333333,0.125,7450.0788230896,0.0293554610580984,48.7640151784062,62.3646451649617
"596",1,1000,0.03,"RHS",11,1,1,0,6277.2155661583,0.029972858457501,66.5115938749104,76.6906047578354
"597",1,1000,0.03,"RHS",12,0.25,0.9,0.176470588235294,7526.46356606483,0.0292328954319848,53.7808426592109,50.837248917446
"598",1,1000,0.03,"RHS",13,0,0.966666666666667,0.0645161290322581,6478.04800987244,0.0292179605231174,45.706901820131,68.8637425627863
"599",1,1000,0.03,"RHS",14,0.4375,0.7,0.391304347826087,6906.24759984016,0.0286327225995493,60.3936419892185,69.6535623563473
"600",1,1000,0.03,"RHS",15,0.4,0.9,0.171428571428571,7506.2956559658,0.0285883810319896,48.8178268097415,64.9539700422926
"601",1,1000,0.03,"RHS",16,0,0.866666666666667,0.235294117647059,5743.94534802437,0.0291757681447976,53.1040565049788,61.0124531908568
"602",1,1000,0.03,"RHS",17,0.571428571428571,0.9,0.162162162162162,6714.01990294456,0.0292960211683891,53.7679374790459,64.9983854713406
